"Epoch","Iteration","Loss","Success"
"1","170","0.0874","0.7539"
"1","171","0.0963","0.7245999999999999"
"1","172","0.0874","0.7304999999999999"
"1","173","0.0879","0.7402"
"1","174","0.0911","0.7773"
"1","175","0.0897","0.7695000000000001"
"1","176","0.086","0.7461"
"1","177","0.089","0.7734000000000001"
"1","178","0.0835","0.7539"
"1","179","0.0853","0.7656000000000001"
"1","180","0.0847","0.7539"
"1","181","0.0923","0.7559"
"1","182","0.0904","0.7422"
"1","183","0.0874","0.7461"
"1","184","0.0917","0.7734000000000001"
"1","185","0.0921","0.7383"
"1","186","0.0882","0.7441"
"1","187","0.0897","0.7422"
"1","188","0.0929","0.7695000000000001"
"1","189","0.0921","0.7323999999999999"
"1","190","0.0917","0.6953"
"1","191","0.0827","0.7793000000000001"
"1","192","0.0887","0.7617"
"1","193","0.0923","0.7129000000000001"
"1","194","0.089","0.752"
"1","195","0.0862","0.7422"
"1","196","0.0901","0.7695000000000001"
"1","197","0.0889","0.7539"
"1","198","0.0894","0.7656000000000001"
"1","199","0.0945","0.7422"
"1","200","0.096","0.7461"
"1","201","0.0934","0.7656000000000001"
"1","202","0.087","0.7637"
"1","203","0.0865","0.7539"
"1","204","0.0874","0.7284999999999999"
"1","205","0.0854","0.7441"
"1","206","0.0897","0.7383"
"1","207","0.0935","0.7051000000000001"
"1","208","0.0992","0.7363"
"1","209","0.0897","0.7422"
"1","210","0.0854","0.7383"
"1","211","0.0987","0.7676000000000001"
"1","212","0.0869","0.8066"
"1","213","0.0894","0.7598"
"1","214","0.0892","0.752"
"1","215","0.0859","0.7695000000000001"
"1","216","0.0842","0.75"
"1","217","0.0911","0.748"
"1","218","0.0931","0.7676000000000001"
"1","219","0.0903","0.7402"
"1","220","0.0896","0.7461"
"1","221","0.0861","0.7773"
"1","222","0.0947","0.7304999999999999"
"1","223","0.0898","0.7598"
"1","224","0.0882","0.7383"
"1","225","0.0872","0.748"
"1","226","0.0928","0.7422"
"1","227","0.0882","0.7676000000000001"
"1","228","0.0844","0.7754000000000001"
"1","229","0.0897","0.7461"
"1","230","0.0917","0.7676000000000001"
"1","231","0.0889","0.7656000000000001"
"1","232","0.0917","0.7695000000000001"
"1","233","0.0867","0.752"
"2","234","0.0853","0.7773"
"2","235","0.0864","0.7656000000000001"
"2","236","0.0902","0.7422"
"2","237","0.0878","0.7363"
"2","238","0.0896","0.7695000000000001"
"2","239","0.0872","0.7539"
"2","240","0.0901","0.7617"
"2","241","0.0918","0.748"
"2","242","0.087","0.752"
"2","243","0.0931","0.7578"
"2","244","0.0872","0.7539"
"2","245","0.0856","0.7773"
"2","246","0.0843","0.7929999999999999"
"2","247","0.0878","0.7422"
"2","248","0.0861","0.7831999999999999"
"2","249","0.0912","0.752"
"2","250","0.0925","0.7656000000000001"
"2","251","0.0944","0.7676000000000001"
"2","252","0.0895","0.75"
"2","253","0.0899","0.7812"
"2","254","0.0857","0.7559"
"2","255","0.091","0.7617"
"2","256","0.09","0.7363"
"2","257","0.0887","0.7695000000000001"
"2","258","0.0895","0.7539"
"2","259","0.0895","0.748"
"2","260","0.0934","0.75"
"2","261","0.0862","0.7656000000000001"
"2","262","0.0882","0.7598"
"2","263","0.0868","0.7656000000000001"
"2","264","0.0892","0.7617"
"2","265","0.088","0.7539"
"2","266","0.103","0.7422"
"2","267","0.0893","0.7461"
"2","268","0.0966","0.7812"
"2","269","0.0874","0.7734000000000001"
"2","270","0.0927","0.7637"
"2","271","0.0894","0.7852"
"2","272","0.0851","0.7793000000000001"
"2","273","0.0865","0.7578"
"2","274","0.0954","0.7265999999999999"
"2","275","0.0895","0.7343999999999999"
"2","276","0.0934","0.7206999999999999"
"2","277","0.0917","0.7148"
"2","278","0.0973","0.7578"
"2","279","0.092","0.6738"
"2","280","0.0843","0.7852"
"2","281","0.0878","0.7559"
"2","282","0.092","0.7656000000000001"
"2","283","0.0869","0.7773"
"2","284","0.0926","0.7773"
"2","285","0.0842","0.7890999999999999"
"2","286","0.0885","0.7383"
"2","287","0.0908","0.7559"
"2","288","0.0847","0.7284999999999999"
"2","289","0.0894","0.7754000000000001"
"2","290","0.0874","0.7948999999999999"
"2","291","0.0864","0.7578"
"2","292","0.0853","0.7929999999999999"
"2","293","0.0932","0.7402"
"2","294","0.0875","0.7578"
"2","295","0.0923","0.7637"
"2","296","0.0856","0.7773"
"2","297","0.0874","0.7734000000000001"
"2","298","0.0845","0.7422"
"2","299","0.0854","0.7656000000000001"
"2","300","0.0932","0.7637"
"2","301","0.0913","0.7304999999999999"
"2","302","0.0859","0.7909999999999999"
"2","303","0.0877","0.748"
"2","304","0.0893","0.7656000000000001"
"2","305","0.0894","0.7734000000000001"
"2","306","0.0881","0.7656000000000001"
"2","307","0.0857","0.7890999999999999"
"2","308","0.0865","0.8105"
"2","309","0.0877","0.7422"
"2","310","0.0924","0.7715000000000001"
"2","311","0.0883","0.7715000000000001"
"2","312","0.0908","0.7323999999999999"
"2","313","0.0882","0.7812"
"2","314","0.0875","0.7870999999999999"
"2","315","0.0905","0.7773"
"2","316","0.0952","0.7539"
"2","317","0.0858","0.7422"
"2","318","0.0883","0.752"
"2","319","0.0849","0.7676000000000001"
"2","320","0.0992","0.7578"
"2","321","0.0838","0.7831999999999999"
"2","322","0.0911","0.7422"
"2","323","0.0905","0.7852"
"2","324","0.0872","0.7461"
"2","325","0.0848","0.7637"
"2","326","0.0903","0.7422"
"2","327","0.0906","0.748"
"2","328","0.0876","0.7929999999999999"
"2","329","0.0918","0.7754000000000001"
"2","330","0.0856","0.7754000000000001"
"2","331","0.0973","0.7245999999999999"
"2","332","0.0841","0.7656000000000001"
"2","333","0.098","0.7754000000000001"
"2","334","0.0867","0.7812"
"2","335","0.0929","0.7422"
"2","336","0.1001","0.7968999999999999"
"2","337","0.089","0.75"
"2","338","0.0901","0.7793000000000001"
"2","339","0.0882","0.7812"
"2","340","0.0892","0.7637"
"2","341","0.0915","0.748"
"2","342","0.0872","0.7870999999999999"
"2","343","0.0942","0.7559"
"2","344","0.0995","0.7578"
"2","345","0.0878","0.7617"
"2","346","0.088","0.7617"
"2","347","0.0849","0.7968999999999999"
"2","348","0.0886","0.7617"
"2","349","0.0945","0.7109000000000001"
"2","350","0.0905","0.7676000000000001"
