"Epoch","Iteration","Loss","Success"
"1","144","0.0851","0.8554999999999999"
"1","145","0.0851","0.8573999999999999"
"1","146","0.0853","0.8593999999999999"
"1","147","0.0858","0.8789"
"1","148","0.0866","0.8613"
"1","149","0.0846","0.8672"
"1","150","0.0889","0.8515999999999999"
"1","151","0.0879","0.8495999999999999"
"1","152","0.0851","0.8809"
"1","153","0.0848","0.8495999999999999"
"1","154","0.0864","0.8534999999999999"
"1","155","0.0786","0.8633"
"1","156","0.0798","0.8301000000000001"
"1","157","0.0895","0.8223"
"1","158","0.0853","0.8613"
"1","159","0.0864","0.8242"
"1","160","0.0854","0.8633"
"1","161","0.0845","0.8711"
"1","162","0.0881","0.8398"
"1","163","0.0859","0.8652"
"1","164","0.0875","0.8652"
"1","165","0.0844","0.8593999999999999"
"1","166","0.0876","0.8262"
"1","167","0.0879","0.8281000000000001"
"1","168","0.0855","0.8456999999999999"
"1","169","0.086","0.8593999999999999"
"1","170","0.0865","0.8184"
"1","171","0.083","0.9023"
"1","172","0.0818","0.8691"
"1","173","0.0846","0.877"
"1","174","0.0837","0.8613"
"1","175","0.0847","0.8593999999999999"
"1","176","0.0829","0.8515999999999999"
"1","177","0.0867","0.8301000000000001"
"1","178","0.0869","0.8515999999999999"
"1","179","0.0834","0.875"
"1","180","0.0839","0.8593999999999999"
"1","181","0.0884","0.8515999999999999"
"1","182","0.085","0.8672"
"1","183","0.0822","0.8945000000000001"
"1","184","0.0872","0.8633"
"1","185","0.0822","0.873"
"1","186","0.0829","0.8593999999999999"
"1","187","0.0863","0.8184"
"1","188","0.0804","0.877"
"1","189","0.083","0.8848"
"1","190","0.0872","0.8906000000000001"
"1","191","0.0863","0.8867"
"1","192","0.0856","0.8633"
"1","193","0.0905","0.8456999999999999"
"1","194","0.0882","0.877"
"1","195","0.0813","0.873"
"1","196","0.0842","0.8554999999999999"
"1","197","0.0812","0.8613"
"1","198","0.0859","0.8593999999999999"
"1","199","0.0837","0.8320000000000001"
"1","200","0.0884","0.8573999999999999"
"1","201","0.0813","0.8691"
"1","202","0.0924","0.8633"
"1","203","0.0925","0.8281000000000001"
"1","204","0.087","0.8495999999999999"
"1","205","0.0865","0.877"
"1","206","0.0848","0.8672"
"1","207","0.0883","0.8593999999999999"
"1","208","0.085","0.8573999999999999"
"1","209","0.0863","0.8887"
"1","210","0.0834","0.8515999999999999"
"1","211","0.0827","0.8613"
"1","212","0.0797","0.8534999999999999"
"1","213","0.087","0.8633"
"1","214","0.0857","0.8652"
"1","215","0.0864","0.8515999999999999"
"1","216","0.0877","0.8398"
"1","217","0.0858","0.8809"
"1","218","0.0818","0.8789"
"1","219","0.0844","0.8554999999999999"
"1","220","0.0891","0.8534999999999999"
"1","221","0.0867","0.8438"
"1","222","0.0835","0.8633"
"1","223","0.0885","0.8438"
"1","224","0.0847","0.8554999999999999"
"1","225","0.0834","0.8828"
"1","226","0.0823","0.8613"
"1","227","0.0809","0.8477"
"1","228","0.0948","0.8573999999999999"
"1","229","0.0847","0.8809"
"1","230","0.0825","0.8965000000000001"
"1","231","0.0849","0.8867"
"1","232","0.093","0.8593999999999999"
"1","233","0.0858","0.875"
"2","234","0.0856","0.8456999999999999"
"2","235","0.0823","0.8848"
"2","236","0.08","0.8633"
"2","237","0.0821","0.8652"
"2","238","0.0839","0.8711"
"2","239","0.0837","0.8534999999999999"
"2","240","0.0873","0.8672"
"2","241","0.0857","0.8652"
"2","242","0.0859","0.8828"
"2","243","0.0862","0.8593999999999999"
"2","244","0.0851","0.8613"
"2","245","0.0908","0.8711"
"2","246","0.0844","0.8593999999999999"
"2","247","0.0854","0.8534999999999999"
"2","248","0.0835","0.8613"
"2","249","0.0819","0.8593999999999999"
"2","250","0.0818","0.8691"
"2","251","0.0836","0.8848"
"2","252","0.0807","0.8633"
"2","253","0.0824","0.8456999999999999"
"2","254","0.0853","0.8809"
"2","255","0.0815","0.877"
"2","256","0.0824","0.8534999999999999"
"2","257","0.0872","0.8593999999999999"
"2","258","0.0878","0.8262"
"2","259","0.0854","0.8633"
"2","260","0.0906","0.8534999999999999"
"2","261","0.0851","0.8438"
"2","262","0.0812","0.875"
"2","263","0.0818","0.8515999999999999"
"2","264","0.0822","0.8477"
"2","265","0.0822","0.8573999999999999"
"2","266","0.0821","0.8828"
"2","267","0.0808","0.8926000000000001"
"2","268","0.0805","0.8945000000000001"
"2","269","0.0836","0.9023"
"2","270","0.0855","0.8633"
"2","271","0.0857","0.873"
"2","272","0.0847","0.8633"
"2","273","0.0843","0.8477"
"2","274","0.085","0.8789"
"2","275","0.0801","0.8554999999999999"
"2","276","0.0797","0.8789"
"2","277","0.0814","0.877"
"2","278","0.0783","0.8887"
"2","279","0.0783","0.877"
"2","280","0.0815","0.8926000000000001"
"2","281","0.0869","0.873"
"2","282","0.0819","0.8711"
"2","283","0.08","0.8945000000000001"
"2","284","0.0853","0.8262"
"2","285","0.0818","0.8906000000000001"
"2","286","0.0813","0.8809"
"2","287","0.0848","0.8593999999999999"
"2","288","0.0896","0.877"
"2","289","0.0822","0.8495999999999999"
"2","290","0.0819","0.8926000000000001"
"2","291","0.0809","0.8848"
"2","292","0.0826","0.8691"
"2","293","0.0833","0.8672"
"2","294","0.0816","0.8573999999999999"
"2","295","0.0806","0.8573999999999999"
"2","296","0.082","0.8887"
"2","297","0.081","0.8652"
"2","298","0.0852","0.8633"
"2","299","0.0818","0.8809"
"2","300","0.0856","0.8534999999999999"
"2","301","0.0879","0.8633"
"2","302","0.0816","0.8672"
"2","303","0.0872","0.8828"
"2","304","0.08","0.8554999999999999"
"2","305","0.0802","0.9043000000000001"
"2","306","0.0809","0.8672"
"2","307","0.0807","0.877"
"2","308","0.0785","0.8809"
"2","309","0.0832","0.8691"
"2","310","0.0856","0.8633"
"2","311","0.0797","0.877"
"2","312","0.0879","0.8867"
"2","313","0.0854","0.8711"
"2","314","0.0817","0.873"
"2","315","0.0791","0.8789"
"2","316","0.0803","0.8828"
"2","317","0.0825","0.8438"
"2","318","0.0876","0.8301000000000001"
"2","319","0.086","0.8593999999999999"
"2","320","0.0854","0.8945000000000001"
"2","321","0.0776","0.8945000000000001"
"2","322","0.0818","0.877"
"2","323","0.0762","0.875"
"2","324","0.0788","0.8926000000000001"
"2","325","0.0824","0.8495999999999999"
"2","326","0.0795","0.8633"
"2","327","0.0869","0.8809"
"2","328","0.0836","0.8691"
"2","329","0.0797","0.8887"
"2","330","0.0823","0.8809"
"2","331","0.0843","0.8828"
"2","332","0.0849","0.8906000000000001"
"2","333","0.0825","0.8789"
"2","334","0.0848","0.8613"
"2","335","0.0838","0.8848"
"2","336","0.0818","0.9004000000000001"
"2","337","0.0783","0.8965000000000001"
"2","338","0.0788","0.875"
"2","339","0.0796","0.8456999999999999"
"2","340","0.09","0.8593999999999999"
"2","341","0.0773","0.8652"
"2","342","0.0805","0.8848"
"2","343","0.0782","0.8789"
"2","344","0.0768","0.9062"
"2","345","0.0817","0.8691"
"2","346","0.0828","0.8887"
"2","347","0.0843","0.8906000000000001"
"2","348","0.0788","0.8809"
"2","349","0.084","0.8652"
"2","350","0.0836","0.877"
