"Epoch","Iteration","Loss","Success"
"2","308","108.2757","0.8125"
"2","309","110.3858","0.7929999999999999"
"2","310","117.9497","0.7948999999999999"
"2","311","125.0171","0.8242"
"2","312","109.2092","0.7948999999999999"
"2","313","108.6483","0.7812"
"2","314","104.1087","0.7890999999999999"
"2","315","119.4319","0.7929999999999999"
"2","316","116.2266","0.8086"
"2","317","138.2633","0.7793000000000001"
"2","318","121.5607","0.7929999999999999"
"2","319","125.062","0.7929999999999999"
"2","320","121.6088","0.8086"
"2","321","111.6879","0.8223"
"2","322","118.0545","0.8184"
"2","323","120.3762","0.8281000000000001"
"2","324","161.6301","0.7754000000000001"
"2","325","102.5849","0.8262"
"2","326","123.2611","0.8145"
"2","327","131.4474","0.7929999999999999"
"2","328","122.1038","0.8242"
"2","329","100.3055","0.8262"
"2","330","137.1419","0.8047"
"2","331","98.8419","0.8301000000000001"
"2","332","99.6062","0.8320000000000001"
"2","333","134.4656","0.8320000000000001"
"2","334","127.4115","0.8125"
"2","335","121.5906","0.8145"
"2","336","102.665","0.8281000000000001"
"2","337","122.9394","0.8359000000000001"
"2","338","114.7155","0.8281000000000001"
"2","339","128.435","0.8320000000000001"
"2","340","109.6256","0.8652"
"2","341","133.3356","0.8438"
"2","342","146.5923","0.7754000000000001"
"2","343","129.2363","0.8223"
"2","344","123.1048","0.8418000000000001"
"2","345","117.4627","0.8711"
"2","346","137.3627","0.8086"
"2","347","109.7247","0.8301000000000001"
"2","348","112.4443","0.8164"
"2","349","107.3689","0.8320000000000001"
"2","350","116.0532","0.8418000000000001"
