"Epoch","Iteration","Loss","Success"
"1","141","124.4068","0.9120999999999999"
"1","142","77.7037","0.9159999999999999"
"1","143","88.8432","0.9140999999999999"
"1","144","114.5732","0.9023"
"1","145","100.0596","0.9120999999999999"
"1","146","81.2594","0.8984000000000001"
"1","147","115.9821","0.9102"
"1","148","103.2061","0.9043000000000001"
"1","149","117.9307","0.9102"
"1","150","79.7678","0.9179999999999999"
"1","151","116.4871","0.9198999999999999"
"1","152","101.1396","0.9159999999999999"
"1","153","96.2326","0.9081999999999999"
"1","154","126.591","0.875"
"1","155","95.376","0.8984000000000001"
"1","156","87.7838","0.9238"
"1","157","87.9288","0.9277"
"1","158","77.0967","0.9218999999999999"
"1","159","96.4018","0.9179999999999999"
"1","160","72.183","0.9198999999999999"
"1","161","108.2854","0.9336"
"1","162","140.1262","0.8906000000000001"
"1","163","112.7007","0.9062"
"1","164","111.5437","0.8984000000000001"
"1","165","122.2013","0.8848"
"1","166","113.48","0.8945000000000001"
"1","167","82.6595","0.9062"
"1","168","118.9869","0.8906000000000001"
"1","169","96.274","0.9258"
"1","170","108.7811","0.9023"
"1","171","150.7578","0.9004000000000001"
"1","172","113.943","0.9043000000000001"
"1","173","136.3098","0.9004000000000001"
"1","174","103.0373","0.9062"
"1","175","121.4664","0.8945000000000001"
"1","176","104.7498","0.9140999999999999"
"1","177","62.2905","0.9316"
"1","178","106.062","0.8887"
"1","179","111.2384","0.9120999999999999"
"1","180","101.448","0.9081999999999999"
"1","181","101.362","0.9081999999999999"
"1","182","125.4527","0.9120999999999999"
"1","183","75.1839","0.9258"
"1","184","82.7753","0.9043000000000001"
"1","185","91.482","0.9062"
"1","186","106.4854","0.9140999999999999"
"1","187","78.9847","0.9238"
"1","188","113.2862","0.9043000000000001"
"1","189","137.0478","0.8809"
"1","190","83.4006","0.9043000000000001"
"1","191","100.333","0.8984000000000001"
"1","192","94.6523","0.9081999999999999"
"1","193","126.5617","0.8828"
"1","194","105.7255","0.9179999999999999"
"1","195","106.1046","0.9081999999999999"
"1","196","108.5381","0.9043000000000001"
"1","197","142.3809","0.9004000000000001"
"1","198","76.7265","0.9414"
"1","199","127.7424","0.9179999999999999"
"1","200","84.1883","0.9179999999999999"
"1","201","94.5658","0.8984000000000001"
"1","202","90.1208","0.8906000000000001"
"1","203","98.8692","0.9179999999999999"
"1","204","67.1159","0.9336"
"1","205","121.8527","0.8906000000000001"
"1","206","103.9955","0.8945000000000001"
"1","207","118.3019","0.8926000000000001"
"1","208","91.4584","0.9120999999999999"
"1","209","83.3796","0.9258"
"1","210","86.4366","0.9218999999999999"
"1","211","85.1517","0.9120999999999999"
"1","212","89.8754","0.9140999999999999"
"1","213","113.7651","0.9062"
"1","214","131.5284","0.9004000000000001"
"1","215","134.5689","0.8965000000000001"
"1","216","92.7741","0.9238"
"1","217","81.4525","0.9140999999999999"
"1","218","93.8892","0.9218999999999999"
"1","219","115.7472","0.9081999999999999"
"1","220","119.406","0.9159999999999999"
"1","221","113.1481","0.8965000000000001"
"1","222","91.9307","0.9218999999999999"
"1","223","104.3396","0.9140999999999999"
"1","224","84.82","0.8926000000000001"
"1","225","116.7276","0.8906000000000001"
"1","226","108.7428","0.8965000000000001"
"1","227","89.2813","0.9081999999999999"
"1","228","73.8977","0.9198999999999999"
"1","229","120.522","0.9159999999999999"
"1","230","81.2554","0.9218999999999999"
"1","231","99.1248","0.9218999999999999"
"1","232","107.6407","0.9102"
"1","233","110.086","0.9159999999999999"
"2","234","73.7829","0.9316"
"2","235","125.1788","0.8965000000000001"
"2","236","106.6832","0.9140999999999999"
"2","237","100.1962","0.9336"
"2","238","85.7658","0.9316"
"2","239","97.0637","0.9081999999999999"
"2","240","114.0179","0.9062"
"2","241","82.854","0.9081999999999999"
"2","242","104.9246","0.9120999999999999"
"2","243","99.3151","0.9081999999999999"
"2","244","86.4036","0.9159999999999999"
"2","245","72.0677","0.9238"
"2","246","96.9204","0.9316"
"2","247","87.675","0.9140999999999999"
"2","248","118.1709","0.9198999999999999"
"2","249","90.3279","0.9081999999999999"
"2","250","81.7387","0.9218999999999999"
"2","251","88.9599","0.9258"
"2","252","139.6555","0.8887"
"2","253","85.9493","0.9102"
"2","254","88.7242","0.8945000000000001"
"2","255","95.2137","0.8965000000000001"
"2","256","96.6694","0.9159999999999999"
"2","257","120.22","0.9140999999999999"
"2","258","79.0563","0.9277"
"2","259","86.8932","0.9062"
"2","260","85.6594","0.9198999999999999"
"2","261","112.887","0.8965000000000001"
"2","262","160.3533","0.8848"
"2","263","96.6884","0.9140999999999999"
"2","264","125.3521","0.8926000000000001"
"2","265","100.9253","0.8984000000000001"
"2","266","115.3585","0.8965000000000001"
"2","267","100.6148","0.9062"
"2","268","97.1699","0.9081999999999999"
"2","269","84.557","0.9102"
"2","270","139.7662","0.8984000000000001"
"2","271","97.9601","0.9102"
"2","272","94.1171","0.9120999999999999"
"2","273","117.0009","0.8965000000000001"
"2","274","110.1326","0.8867"
"2","275","112.6916","0.9023"
"2","276","84.6166","0.9159999999999999"
"2","277","94.3768","0.9102"
"2","278","86.4772","0.9120999999999999"
"2","279","79.6525","0.9102"
"2","280","102.8295","0.9102"
"2","281","86.116","0.9277"
"2","282","66.5467","0.9258"
"2","283","95.8118","0.9023"
"2","284","92.2235","0.9198999999999999"
"2","285","113.2553","0.9004000000000001"
"2","286","108.8745","0.9120999999999999"
"2","287","98.6256","0.9277"
"2","288","117.0126","0.8906000000000001"
"2","289","96.2491","0.8945000000000001"
"2","290","115.1899","0.8926000000000001"
"2","291","80.8478","0.9023"
"2","292","77.1152","0.9140999999999999"
"2","293","53.3468","0.9316"
"2","294","87.2247","0.9120999999999999"
"2","295","116.8313","0.8867"
"2","296","119.1208","0.9062"
"2","297","74.9181","0.9102"
"2","298","71.689","0.9277"
"2","299","84.8371","0.9081999999999999"
"2","300","83.6881","0.9043000000000001"
"2","301","82.1988","0.9159999999999999"
"2","302","111.9839","0.9062"
"2","303","71.7146","0.8887"
"2","304","111.0397","0.8926000000000001"
"2","305","130.4567","0.8945000000000001"
"2","306","111.1155","0.9159999999999999"
"2","307","113.875","0.8965000000000001"
"2","308","85.3861","0.9218999999999999"
"2","309","84.8589","0.9043000000000001"
"2","310","75.0774","0.9043000000000001"
"2","311","115.9532","0.9258"
"2","312","121.4235","0.8945000000000001"
"2","313","106.0577","0.9258"
"2","314","96.5266","0.9218999999999999"
"2","315","91.5442","0.9297"
"2","316","97.0492","0.9004000000000001"
"2","317","70.0357","0.9043000000000001"
"2","318","102.9967","0.9120999999999999"
"2","319","96.7364","0.9277"
"2","320","68.274","0.9218999999999999"
"2","321","86.9591","0.9218999999999999"
"2","322","114.7367","0.9179999999999999"
"2","323","90.5269","0.9159999999999999"
"2","324","123.0434","0.9102"
"2","325","76.0327","0.8887"
"2","326","71.1015","0.9238"
"2","327","81.4177","0.9081999999999999"
"2","328","90.3977","0.9277"
"2","329","88.9438","0.9120999999999999"
"2","330","79.7748","0.9081999999999999"
"2","331","109.4381","0.9102"
"2","332","75.0463","0.9140999999999999"
"2","333","77.8619","0.9120999999999999"
"2","334","72.8967","0.9218999999999999"
"2","335","84.8539","0.9258"
"2","336","79.1198","0.9140999999999999"
"2","337","70.2289","0.9102"
"2","338","84.6958","0.9159999999999999"
"2","339","75.9454","0.9198999999999999"
"2","340","77.6044","0.9198999999999999"
"2","341","77.0401","0.9023"
"2","342","43.6755","0.9297"
"2","343","67.2891","0.9355"
"2","344","106.4115","0.9062"
"2","345","85.9099","0.8965000000000001"
"2","346","70.4461","0.9258"
"2","347","103.2704","0.9277"
"2","348","94.9088","0.9120999999999999"
"2","349","67.1395","0.9218999999999999"
"2","350","87.4014","0.9218999999999999"
